"class","order","family","genus","countryCode","stateProvince","eventDate","year","id","boundary_data_source","boundary_id","boundary_use","city_name","city_name_viz","country_iso3","country_iso2","lat","long"
"Insecta","Odonata","Gomphidae","Gomphidia","CN","Zhejiang",2019-07-27 13:10:00,2019,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.86234,29.840393
"Insecta","Lepidoptera","Nymphalidae","Lethe","CN","Zhejiang",2007-10-02 12:02:54,2007,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.284691,29.778544
"Amphibia","Anura","Rhacophoridae","Polypedates","CN","Zhejiang",2021-06-11 21:00:00,2021,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.841018,29.8526
"Aves","Passeriformes","Corvidae","Urocissa","CN","Zhejiang",2009-04-25 14:50:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.408132,30.083948
"Insecta","Odonata","Libellulidae","Crocothemis","CN","Zhejiang",2019-06-15 13:20:00,2019,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.86234,29.840393
"Magnoliopsida","Ranunculales","Berberidaceae","Nandina","CN","Zhejiang",2020-11-06 14:16:36,2020,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.560471,29.895912
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-07-28 08:25:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.135998,29.586339
"Insecta","Lepidoptera","Nymphalidae","Apatura","CN","Zhejiang",2005-08-03 17:37:02,2005,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.096564,29.752049
"Insecta","Lepidoptera","Nymphalidae","Euthalia","CN","Zhejiang",2012-07-10 09:47:00,2012,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.252622,29.799453
"Insecta","Lepidoptera","Geometridae","Ophthalmitis","CN","Zhejiang",2006-08-09 05:46:00,2006,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.086074,29.723566
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-08-27 13:06:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.187784,29.517354
"Aves","Charadriiformes","Laridae","Thalasseus","CN","Zhejiang",2013-07-31 10:18:00,2013,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",122.065563,29.448424
"Insecta","Orthoptera","Phalangopsidae","Meloimorpha","CN","Zhejiang",2021-09-20 18:59:00,2021,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.969657,29.908043
"Magnoliopsida","Saxifragales","Crassulaceae","Orostachys","CN","Zhejiang",2017-10-03 14:18:29,2017,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.350525,29.744015
"Insecta","Lepidoptera","Sphingidae","Notonagemia","CN","Zhejiang",2009-07-25 00:00:00,2009,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.086406,29.724432
"Insecta","Odonata","Calopterygidae","Matrona","CN","Zhejiang",2011-07-24 08:36:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.795312,29.805378
"Insecta","Coleoptera","Lucanidae","Lucanus","CN","Zhejiang",2011-07-24 21:38:00,2011,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.795312,29.805378
"Arachnida","Araneae","Thomisidae","Coriarachne","CN","Zhejiang",2021-04-29 23:26:00,2021,"25","city_specific","df508e20d4ec4cb8acda2938003d672a","TRUE","CHN-Ningbo","Ningbo","CHN","CH",121.968577,29.903747
